platform,product_id,product_name,category,brand_name,review_count,avg_rating,n_negative,n_neutral,n_positive
oliveyoung,A000000245446,[망곰굿즈증정] 비플레인 녹두 약산성 클렌징폼 160ml 더블 기획 (+동전지갑),클렌징폼,비플레인,399,3.7844611528822054,114,5,280
oliveyoung,A000000245469,바이오더마 센시비오 미셀라 클렌징 오일 300ml 기획 (+실리콘 클렌징 패드),클렌징오일,바이오더마,232,4.232758620689655,16,30,186
oliveyoung,A000000245640,[NCT재민 PICK] 이즈앤트리 참마 비건 밀크 클렌저 220ml 리필기획(+리필 200ml+클렌징폼 30ml),클렌징폼,이즈앤트리,370,3.8405405405405406,99,9,262
oliveyoung,A000000245680,[망곰 콜라보] 넘버즈인 3번 도자기결 파데스킵 톤업베이지 50ml 기획 (+35ml+스패츌라),선크림,넘버즈인,325,3.5723076923076924,102,22,201
oliveyoung,A000000245794,[화잘먹/단독기획]폴라초이스 바하 리퀴드 엑스폴리언트 118ml 기획 (+바하 리퀴드 30ml),스킨케어,폴라초이스,277,4.555956678700361,11,21,245
oliveyoung,A000000245944,[미백&주름개선/사과패드] 파믹 애플타치온 토닝 토너 패드 60매,토너,파믹,183,4.923497267759563,1,2,180
oliveyoung,A000000246223,[7일특가/리뷰이벤트] 더마젼시 제로카 81 세럼 30ml,세럼,더마젼시,177,4.757062146892656,8,2,167
oliveyoung,A000000246235,[NEW/지성화잘먹] 마몽드 포어 컨트롤 피어니 리퀴드 마스크 80ml 기획 (+로즈 리퀴드 마스크15ml),마스크팩,마몽드,219,3.671232876712329,32,84,103
oliveyoung,A000000246270,[3초완성/화잘먹] 아로셀 슈퍼 콜라겐 버블 세럼 마스크 (90회분),세럼,아로셀,251,4.50199203187251,11,19,221
oliveyoung,A000000246297,[곽민경PICK] 코페르 큐리페어 멜라크림 21ml 기획 (+4ml),스킨케어,코페르,314,4.592356687898089,6,24,284
oliveyoung,A000000246781,[더블기획/트러블쏙] 라운드랩 소나무 진정 시카 앰플 30ml 리필기획 (+30ml 리필+마스크+스티커 모음),세럼,라운드랩,365,3.780821917808219,103,2,260
oliveyoung,A000000246897,"[1+1/핑구키링증정] 마미케어 바다포도 레티놀 모공앰플 50ml 리필기획(+핑구,핑가 키링 랜덤증정)",세럼,마미케어,280,4.375,13,34,233
oliveyoung,A000000247215,바이오더마 센시비오 H2O 500ml,클렌징,바이오더마,188,4.648936170212766,3,9,176
oliveyoung,A000000247241,[1+1/보송톤업] 이니스프리 데일리 유브이 톤업 노세범 선크림 50ml 더블 기획,선크림,이니스프리,283,4.4840989399293285,19,25,239
oliveyoung,A000000247565,[포켓몬 에디션/5월올영픽/붓기완화] 프리메라 워터리 에이치씨 디퍼프 메가-샷 겔마스크 4+1매 기획/단품,마스크팩,프리메라,79,4.822784810126582,0,0,79
oliveyoung,A000000247573,"[5월올영픽] [스킨부스팅/윤곽관리] 메디큐브 에이지알 부스터 브이롤러 한정기획 (+미니플러스, 브이롤러헤드)",스킨케어,메디큐브 에이지알,130,4.407692307692308,9,8,113
oliveyoung,A000000247698,라로슈포제 유비데아 안뗄리오스 톤업 클리어 30ml 기획 (+3ml*3),선크림,라로슈포제,289,4.273356401384083,21,44,224
oliveyoung,A000000247719,[포켓몬에디션/촉촉물먹선]브링그린 징크테카 파이토 선 젤 50ml(+선젤20ml),선크림,브링그린,151,4.642384105960265,5,4,142
oliveyoung,A000000247726,[한정기획] 메이크프렘 인테카 수딩크림 70ml 기획 (+크림 31ml*2+NMN 앰플 7ml),세럼,메이크프렘,374,3.7807486631016043,108,5,261
oliveyoung,A000000247773,[6월 올영픽/한정기획] 아누아 피디알엔 히알루론산 수분 캡슐 미스트 100ml 2입 기획,미스트,아누아,161,4.086956521739131,31,4,126
oliveyoung,A000000247776,"[NCT 재민PICK] 이즈앤트리 어니언 뉴페어 겔크림 플러스 50ml 기획 (+겔크림 플러스 20ml, 패드 2매)",스킨케어,이즈앤트리,327,3.9602446483180427,33,99,195
oliveyoung,A000000247819,[1+1특가/한정기획] 바이오던스 바이오 콜라겐 겔 토너 패드 60매 2입 기획,토너,바이오던스,154,4.571428571428571,8,10,136
oliveyoung,A000000247859,[성한빈 PICK] 원더바스 레몬청 팩클렌저 200ml 기획 (+50ml),클렌징,조성아뷰티,178,4.949438202247191,0,1,177
oliveyoung,A000000247874,[매끈밀착썬]셀퓨전씨 레이저 UV 썬스크린 35ml 기획 (+20ml),선크림,셀퓨전씨,164,3.5792682926829267,53,6,105
oliveyoung,A000000247905,샤르드 멜라케어 필크림 필오프 마스크팩 50ml,마스크팩,샤르드,109,4.504587155963303,10,4,95
oliveyoung,A000000248024,이노마 마켓[파데프리/톤업선크림] NEW 체이싱래빗 올어바웃 블러 퍼플 커버선크림 기획 35g(+팡팡퍼프 증정),선크림,체이싱래빗,350,3.8114285714285714,101,12,237
oliveyoung,A000000248048,[미백잡티/다크서클개선] 마녀공장 글루타치온 7 다크스팟 세럼 패치 30매,세럼,마녀공장,271,4.428044280442805,19,37,215
oliveyoung,A000000248098,[망곰 콜라보/1+1한정] 스킨푸드 캐롯 카로틴 카밍 워터 패드 60매 더블기획 (+망곰 얼굴 파우치),마스크팩,스킨푸드,402,3.7512437810945274,118,7,277
oliveyoung,A000000248100,[단독기획/1+1/속촉촉 수분쌀뜨물폼] 에스네이처 아쿠아 라이스 약산성 클렌징폼 160ml 더블기획,클렌징폼,에스네이처,21,4.857142857142857,0,1,20
oliveyoung,A000000248200,[5월 올영픽/2700만개 판매] 유세린 하이알루론 3X 나이트크림 50ml 기획 (+나이트크림7ml*2),나이트크림,유세린,333,3.7687687687687688,93,14,226
oliveyoung,A000000248205,아비브 패드 4종 택 1(어성초/수분초/글루타치온좀/LHA),마스크팩,아비브,208,4.149038461538462,39,3,166
oliveyoung,A000000248226,[1+1/파데프리톤업] 아비브 글루타치온좀 CC 선크림 토닝 튜브 50ml 더블 기획,선크림,아비브,337,4.186943620178042,38,62,237
oliveyoung,A000000248280,[아시아No.1선크림] 아넷사 퍼펙트 UV 선스크린 스킨케어 밀크 60ML 기획세트,선크림,아넷사,154,4.62987012987013,1,11,142
oliveyoung,A000000248305,[NEW] 라로슈포제 안뗄리오스 선 플루이드 50ml,선크림,라로슈포제,36,4.555555555555555,2,1,33
oliveyoung,A000000248312,"[포켓몬 에디션] 토리든 밸런스풀 포맨 시카 오일 컨트롤 선스틱 20g 기획(+이상해씨 러기지택, 올인원 20g)",선크림,토리든,94,4.872340425531915,0,1,93
oliveyoung,A000000248339,[NEW/한정기획] 폰즈 립&아이리무버 300ml 기획 (+50ML 리무버 +15ML 팩클렌저 증정),클렌징,폰즈,267,4.632958801498128,3,7,257
oliveyoung,A000000248397,[수지pick]아누아 패드 4종 단품(어성초/피디알엔/카테킨/TXA),마스크팩,아누아,152,4.644736842105263,4,4,144
oliveyoung,A000000248498,[NEW/리뉴얼] 아누아 어성초 77 히알루론산 수분 진정 토너 350ml 리필 기획세트 (+350ml 리필팩),토너,아누아,295,4.437288135593221,20,31,244
oliveyoung,A000000248589,[화잘먹] 톤28 해남404 글로우 크림앤세럼 50ml,세럼,톤28,266,4.7368421052631575,0,9,257
oliveyoung,A000000248590,[NEW/톤보정] 헤라 UV프로텍터 6종 기획/단품,선크림,헤라,118,4.61864406779661,7,3,108
oliveyoung,A000000248619,[리뉴얼/밀착커버] 달바 내추럴 커버 베이지 선크림 50ml (라이트/웜),선크림,달바,245,4.2122448979591836,36,18,191
oliveyoung,A000000248626,[고밀도효소거품] 브링그린 티트리 시카 딥클렌징폼 기획 (단품/ 더블/ 대용량),클렌징폼,브링그린,321,4.077881619937695,55,41,225
oliveyoung,A000000248743,[5/27 하루특가/산뜻보송] 듀이트리 AC 딥 카밍 포어 선스틱 20g,선크림,듀이트리,176,4.823863636363637,1,3,172
oliveyoung,A000000248755,[덱스PICK/러너 필수템] 오브제 액티브 스웨트프루프 선스틱 18g,선크림,오브제,213,4.938967136150235,2,0,211
oliveyoung,A000000248771,[포켓몬에디션/5월 올영픽] 아이디얼포맨 프레시 오일 컷 선스틱 단품/기획(+쿨링패치 4매),선크림,아이디얼포맨,177,4.903954802259887,0,1,176
oliveyoung,A000000248772,[UV차단+스킨케어] 아이디얼포맨 프레시 선 올인원,선크림,아이디얼포맨,99,4.808080808080808,1,3,95
oliveyoung,A000000248777,[리뉴얼/밀착보송] 듀이트리 어반쉐이드 안티폴루션 톤업 선 50ml 더블 기획,선크림,듀이트리,303,3.9735973597359737,52,49,202
oliveyoung,A000000248797,[1등 홈경락템] 마미케어 EMS 브이쎄라 (3 COLOR),스킨케어,마미케어,380,4.0473684210526315,55,69,256
oliveyoung,A000000248798,[광채개선] 마미케어 펜타프라임 5종 중 택 1 (기획/단품),스킨케어,마미케어,181,4.613259668508287,8,7,166
oliveyoung,A000000248823,[100% 리뷰이벤트] 웰라쥬 리얼 히알루로닉 수딩 크림 80ml,스킨케어,웰라쥬,249,4.831325301204819,0,7,242
oliveyoung,A000000248826,[5/15 하루특가/여배우광채크림] 메디큐브 PDRN 핑크 콜라겐 캡슐크림 55g 기획 (+4.5g*2ea),스킨케어,메디큐브,328,4.185975609756097,18,54,256
oliveyoung,A000000248829,[트러블 스케일링] 이옴 트러블 패치 마스크 3매,마스크팩,이옴,372,3.7446236559139785,116,23,233
oliveyoung,A000000248847,[포켓몬 에디션]비레디 오일캡처 올인원 로션 기획(+피카츄 스트레스볼),스킨케어,비레디,283,4.819787985865724,3,3,277
oliveyoung,A000000248965,[포켓몬 에디션/5월올영픽] 프리메라 메가-샷 겔마스크 3종 4+1매 기획/단품 (비타티놀/PDRN/워터리),마스크팩,프리메라,430,4.023255813953488,43,120,267
oliveyoung,A000000249211,[조슈아PICK/1+1] 리얼베리어 익스트림 크림 70ml 1+1 기획,스킨케어,리얼베리어,362,3.9972375690607733,94,12,256
oliveyoung,A000000249348,[7+1매] 바이오던스 리얼 딥 마스크 7+1매 기획 (콜라겐/세라놀/씨켈프),마스크팩,바이오던스,371,3.6819407008086253,115,7,249
oliveyoung,A000000249450,[사나PICK]비오레 UV 아쿠아 리치 아쿠아 프로텍트 미스트 60ml,미스트,비오레,166,4.668674698795181,6,10,150
oliveyoung,A000000249451,[사나PICK]비오레 UV 아쿠아 리치 워터리 에센스 50g 단품/더블기획,선크림,비오레,229,4.724890829694323,2,9,218
oliveyoung,A000000249471,[NEW/대용량] 식물나라 워터프루프 선 스틱 30g 단품/1+1 기획,선크림,식물나라,108,4.87037037037037,0,3,105
oliveyoung,A000000249535,[앰플37G/5+1매] 노프랍 하이드로겔 마스크팩 5+1매 기획 3종 (콜라겐/수분/모공),마스크팩,노프랍,311,3.9614147909967845,77,17,217
oliveyoung,A000000249580,[트러블 피부 추천/약산성 장벽 케어] 제로이드 핌프로브 레드 컨트롤 크림 pH4 80ml,스킨케어,제로이드,291,4.690721649484536,9,8,274
oliveyoung,A000000249581,[트러블 피부 추천/저자극 각질 케어] 제로이드 핌프로브 토너 200ml,토너,제로이드,158,4.867088607594937,1,3,154
oliveyoung,A000000249582,[트러블 피부 추천/붉은기 진정 앰플] 제로이드 핌프로브 카밍 앰플 30ml,세럼,제로이드,162,4.808641975308642,2,3,157
oliveyoung,A000000249583,[트러블 피부 추천/여드름균 항균 클렌징] 제로이드 핌프로브 젤 클렌저 180ml,클렌징,제로이드,130,4.869230769230769,1,3,126
oliveyoung,A000000249649,[멜라닌양개선] 동아제약 색소침착 프로 크림제 40ml,스킨케어,동아제약,300,4.426666666666667,16,27,257
oliveyoung,A000000249659,[1등/손상장벽MD] 동국제약 마데카셀 베리어 엠디 크림 70g,스킨케어,동국제약,223,4.807174887892376,5,4,214
oliveyoung,A000000249683,[4월 한정/선스틱 증정] 라운드랩 자작나무 수분 톤업 선크림 50ml 1+1 기획 (+소나무 선스틱 10g),선크림,라운드랩,322,3.68944099378882,100,14,208
oliveyoung,A000000249757,[NEW]이니스프리 데일리 유브이 노세범 선파우더 4g 기획(+퍼프1ea),선크림,이니스프리,272,4.397058823529412,19,38,215
oliveyoung,A000000249777,[NCT 재민PICK] 이즈앤트리 어니언 뉴페어 겔크림 플러스 50ml 더블 기획 (+20ml),스킨케어,이즈앤트리,82,4.560975609756097,6,3,73
oliveyoung,A000000249797,[말끔모공] 비플레인 녹두 약산성 클렌징폼 160ml 더블 기획,클렌징폼,비플레인,178,4.426966292134831,16,15,147
oliveyoung,A000000249798,[대용량] 비플레인 녹두 모공 클레이 팩 200ml 기획 (+실리콘 브러쉬),마스크팩,비플레인,361,3.7506925207756234,107,9,245
oliveyoung,A000000249800,[녹두폼증정] 비플레인 녹두 클렌징오일 200ml 더블 기획 (+클렌징폼 20ml),클렌징오일,비플레인,336,3.9017857142857144,92,9,235
oliveyoung,A000000249802,[총110ml] 비플레인 녹두 쿨링 수분 선크림 50ml 1+1 기획 (+10ml),선크림,비플레인,369,3.953929539295393,97,8,264
oliveyoung,A000000249961,[NEW/파리의금손 Pick]하우스오브비 PDRN 페이스 필름 4매입,마스크팩,하우스오브비,229,4.9126637554585155,2,2,225
oliveyoung,A000000250048,[NEW/키링증정] 토코보 미니 선스틱 11g 기획 3종 SPF50+ PA++++,선크림,토코보,277,4.631768953068592,4,12,261
oliveyoung,A000000250102,라로슈포제 에빠끌라 딥 클렌징 포밍 크림 125ml 2입 기획 (+50ml),클렌징,라로슈포제,329,4.072948328267477,57,44,228
oliveyoung,A000000250129,AHC 마스터즈 톤업 선세럼 50ml 더블 기획,세럼,AHC,196,4.785714285714286,3,5,188
oliveyoung,A000000250142,[본품 50%용량 추가 증정] 라로슈포제 에빠끌라 세럼 30ml 기획(+에빠세럼 3ml*5),세럼,라로슈포제,315,4.053968253968254,44,58,213
oliveyoung,A000000250199,[한정기획] 셀리맥스 더 비타 A 레티날 샷 타이트닝 부스터 15ml 기획 (+3ml),스킨케어,셀리맥스,415,4.373493975903615,19,46,350
oliveyoung,A000000250210,AHC 마스터즈 아이시 젤리 선스틱 14g,선크림,AHC,291,4.680412371134021,6,9,276
oliveyoung,A000000250214,[슈링크홈디바이스] 바이오힐보 프로바이오덤 콜라겐 세럼 30ml 기획,세럼,바이오힐보,261,4.352490421455939,12,38,211
oliveyoung,A000000250225,[5월 올영픽/화잘먹부스팅템] 세포랩 바이오제닉 에센스 블렌디드 포뮬라 50% (100ml/30ml),스킨케어,세포랩,204,4.78921568627451,3,4,197
oliveyoung,A000000250253,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,세럼,아이소이,431,4.027842227378191,54,104,273
oliveyoung,A000000250344,[자극도ZERO]아이오페 레티놀 슈퍼 바운스 세럼 20ml 기획 (+15ml),세럼,아이오페,379,4.102902374670185,45,78,256
oliveyoung,A000000250474,[역대급증정/1+1/1등 모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획 (+발렌 파우치키링),수분크림,에스네이처,384,3.6354166666666665,120,9,255
oliveyoung,A000000250476,[역대급증정/1+1/1등 화잘먹 수분 세럼] 에스네이처 아쿠아 스쿠알란 세럼 50ml 리필기획(+50ml리필+하트거울),세럼,에스네이처,365,3.83013698630137,88,44,233
oliveyoung,A000000250485,[올영단독] [NEW] 에스트라 에이시카365 수딩 리페어 마스크 pH4.5 5매 기획,마스크팩,에스트라,303,4.514851485148514,7,25,271
oliveyoung,A000000250666,[1+1] 한율 쑥히알 세럼 40ml 드롭드롭드롭 콜라보 기획 (+40ml 리필+딜리백 키링),세럼,한율,354,4.1440677966101696,66,31,257
oliveyoung,A000000250667,[1+1] 한율 쑥히알 크림 60ml 기획 (+62ml),스킨케어,한율,356,4.050561797752809,45,75,236
oliveyoung,A000000250764,[역대급증정/자극제로/쌀뜨물클렌징밀크] 에스네이처 아쿠아 라이스 클렌징밀크 280ml 기획(+리필100ml+모공브러쉬),클렌징,에스네이처,314,4.171974522292993,33,67,214
oliveyoung,A000000250767,[파데프리] 넘버즈인 3번 도자기결 톤업베이지 선크림 50ml 기획 2종 (블러/글로우),선크림,넘버즈인,295,4.159322033898305,41,40,214
oliveyoung,A000000250772,[화잘먹] 넘버즈인 3번 모공제로 화잘먹 패드 70매 기획 (+패드 6매+마스크팩 1매),마스크팩,넘버즈인,265,4.4,26,18,221
oliveyoung,A000000250773,[화잘먹] 넘버즈인 3번 보들보들 모공결 세럼 30ml 더블 기획,세럼,넘버즈인,417,4.0,59,95,263
oliveyoung,A000000250859,[리락쿠마 콜라보/진정1등] 클레어스 블루 유스 액티베이팅 드롭 50ml 한정기획 (+리락쿠마 파우치),스킨케어,디어클레어스,397,3.9319899244332492,80,57,260
oliveyoung,A000000250980,[세럼클렌저] 넘버즈인 3번 보들보들 모공결 클렌징 오일 200ml,클렌징오일,넘버즈인,268,4.697761194029851,5,9,254
oliveyoung,A000000251033,[NEW/쿨링&차단] 라운드랩 자작나무 수분 선 스프레이 100ml 1+1 기획,선크림,라운드랩,100,4.68,1,6,93
oliveyoung,A000000251116,[모공딥톡스/트러블케어] 뉴트로지나 딥클린 아크네 포밍 클렌저 100g 1+1 기획 (+10g*2개),클렌징,뉴트로지나,270,4.285185185185185,14,52,204
oliveyoung,A000000251229,바이오더마 하이드라비오 에센스로션 200ml 기획 (+스트레치 화장솜),스킨케어,바이오더마,283,4.215547703180212,43,9,231
oliveyoung,A000000251274,[손상/장벽 리페어] 아벤느 시칼파트 플러스 S.O.S 크림 100ml 2입 기획(딥모100ml+헤어핀),스킨케어,아벤느,294,4.003401360544218,43,58,193
oliveyoung,A000000251277,[1등 미스트] 아벤느 오 떼르말 300ml 3입 기획,미스트,아벤느,366,3.9371584699453552,100,5,261
oliveyoung,A000000251313,비건이펙트 청보리 라하 젤 클렌저 205ml 기획 (+클렌징오일 20g),클렌징오일,비건이펙트,334,4.107784431137724,65,31,238
