platform,category,product_name,rating,sentiment,review_content,review_date
oliveyoung,skincare,[속보습]코스알엑스 더 6 펩타이드 스킨 부스터 세럼 더블기획,5.0,positive,"스킨 부스터라는 말이 딱 잘 어울리는 제품입니다!!
저는 이거 첨에 마켓 통해 구매해서 쓰고 올영에선 재구매해서 쓰고 있어요:) 재구매할만큼 찐템입니다💖

세수하고 나오면 피부가 되게 건조하잖아요?? (저는 수부지 피부임당)
그때 첫 단계로 써주면 피부를 적당히 촉촉하게 만들어줘요!! 이 다음에 다른 스킨케어 올려주면 더 잘 먹고, 흡수가 잘 되는 느낌입니다. 기초베이스를 탄탄하게 해주는 사용감이에요.

용량이 커서 기초 첫 단계로 매일 피부 상태에 따라 3-6 펌프씩 사용해주는데도 굉장히 오랜 기간동안 쓸 수 있습니다👍

제형이 무겁지 않아서 여름에 사용하는 것두 쌉가능!
사계절내내 쓰기 좋은 템입니다~~ 저는 앞으로도 재구매할 것 같아요",2024-10-06
musinsa,,아쿠아 오아시스 토너 300ml,5.0,positive,가성비 있고 값이 싸도 너무 괜찮습니다. 내구도도 좋구요.,
oliveyoung,cleansing,파티온 노스카나인 클렌징워터 500ml,5.0,positive,"쌍수하고 세수못할때 이거로 닦아줬어요
저렴한데 자극 없고 순해서 만족템입니다",2026-05-12
coupang,컨실러,"루나 롱래스팅 팁 컨실러 픽싱핏 7.5g, 1개, 1호 바닐라쿠폰할인",3.0,neutral,리뷰보고 구매했는데 아직사용전이라 기대하고있습니다,2022-09-12
musinsa,,헤어 큐어 마스크 100ml,5.0,positive,처음 보는 브랜드라 반신반의하며 샀는데 향도 괜찮구요 효과는 좀더 써봐야 알것 같아요,
oliveyoung,cleansing,[단독기획] 에뛰드 순정약산성6.5휩클렌저 250ml 대용량기획(250ml+리필250ml),5.0,positive,"순정 클렌저는 샘플로 만나서 사용해 보고 너무 좋아 본품을 구입하게 되었어요. 
샘플 사용 후 구입했으니 제품이 얼마나 좋은지 아시겠죠^^ 순해요 피부자극없구요. 클렌징도 잘되어서 좋아요. 가격이 착한데 세일까지 해서 바로 구입했어요.
앞으로는 요 제품 계속 사용하게 될것같아요. 폼핑형이라 사용도 용이해서 좋아요. 민감피부에 추천해요. 샘플 사용 후 구입하는 제품은 드문데 좋은제품 만나게되서 좋네요. 다음에 세일 할때 쟁여놔야 할것 같아요. 피부 민감하신분들 사용해 보세요. 순한 클렌져 찾으시는 분들께 추천해요^^ 너무 좋아 주변에도 소문냈어요^^",2021-03-04
oliveyoung,cleansing,[약산성저자극] 아비브 아크네 폼 클렌저 어성초 폼 150ml,3.0,neutral,"아비브 어성초 패드를 사용해 보고 너무 좋아서~
이번에는 아비브 어성초 폼 클렌징을 구매 해봤어요~
화장을 진하게 하는 편이 아니다 보니~
기본적인 메이크업은 어느정도 잘 지워지는 거 같아요~
개인적으로 클렌징 워터를 사용한 후에 폼 클렌징을 하다 보니~
연한 화장은 거의다 지워지는거 같아요~
마스크를 자주 사용하다 보니 트러블이 자주나는 편인데~
천 마스크를 사용하면 트러블이 안나는데..
코로나가 너무 심해져서 요즘은 KF94 마스크를 사용하다 보니~
트러블이 다시 나기 시작하더라구요~
그래서 어성초 [라인을 더 써볼까? 하는 생각이 들어서~
구매 하게 되었는데~
만족 합니다~
개인적으로 세안 후에 당김이 없어서~
건성피부에 사용해도 좋을꺼 같았어요~",2022-02-07
musinsa,,1번 청초 진정맑은 물막선크림 50ml SPF50+ PA++++,5.0,positive,가볍게 편하게 바를 수 있는 선크림 찾다가 구매하게 됐어요 수분크림처럼 쉽게 발리고 쿨링 효과도 느껴져서 기대보다 더 만족스러워요 :),
musinsa,,[4종 택1] 구달 어성초 진정/수분/톤업/무기자차 선크림 50ml,5.0,positive,무향에 백탁도 없어서 화장 전에 발라 주기 편해요 민낯에 선크림만 바를 때도 인위적으로 하얘지는 게 없어서 좋았습니다 워낙 순해서 눈가 시림도 없었어요,
oliveyoung,maskpack,[5+1] 웰라쥬 리얼 히알루로닉 블루 앰플 마스크 5+1매 기획,5.0,positive,"한 달 정도 꾸준히 사용했는데 피부 속까지 수분이 채워지는 느낌이라 건조할 때 특히 좋았어요.
시트가 얇고 밀착력이 좋아서 에센스 흡수도 잘 되고, 사용 후 피부가 촉촉하고 맑아 보였습니다.",2026-05-25
musinsa,,헤어 트리트먼트 미라클 2X (475ml 대용량),5.0,positive,좋다고 해서 구매했어요! 아직 써보지않았지만 기대됩니당,
musinsa,,RC BB557 GREEN 선글라스,5.0,positive,"배송이 너무 늦어서 불만이지만&hellip;
상품이 너무 만족스러워서 다 잊혀지네요
저렴한 가격에 안어울리는 퀄리티 최고입니다!",
coupang,클렌징폼,"은율 데일리케어 퓨어 버블 약산성 폼클렌징, 500ml, 1개",5.0,positive,"클렌징 워터로 먼저 닦고 마무리 세수할때 가벼운게 필요해서 주문했어요
저는 가성비를 겁나 따집니다.. 그러면서 약산성이면 좋을거같았어요
아침세수도 요걸로 하고 싶어서요! 
손으로 문질문질 거품내는 것보다
요걸로 한번 펌핑하면 거품이 수북히 올라와서 ㅎㅎ 아주 편하게 쓰고 있어요
저번에도 버블클렌징폼을 쓴적있었는데 쎄*필...요놈은 펌핑이 너무 불편했거든요!
듬직한 사이즈에 풍성한 거품까지 부담없이 쓸수있어요!! 
그리고 향이 좀 오래 남는 편입니다!
향에 민감하신 분들은 .... 한번 더 고민해보시면 좋을거같아용",2022-11-30
coupang,세럼,"코스알엑스 풀핏 프로폴리스 라이트 앰플, 30ml, 1개",5.0,positive,단독으로 사용해야 진정효과 있어요,2021-10-22
oliveyoung,suncare,텐제로 알로에 유브이 톤업 바디 선크림 150g,5.0,positive,끈적거리지않고 좋아요 이번에도 잘썼어요 유통기한도 길어서 좋습니다,2026-01-06
musinsa,,딜라이트풀 오일 120ml,5.0,positive,촏촉하고 좋아요 추천합니다. 여러분들에게요료료,
oliveyoung,skincare,[NEW/6월올영픽]토리든 다이브인 저분자 히알루론산 세럼 50ml 더블 기획 (밸풀 세럼 20ml+선크림 20ml),5.0,positive,"항상 쓰는 데일리템이라 아무생각없이 그냥 샀는데 패키지 바뀐거 보고 놀랬어요. 예전에 쿠팡에서 엄마가 짝퉁 산거보고 기겁해서 따라하는 곳이 많겠구나 싶었는데 이러면 좀 없어지려나요..?(그러면 좋겠네요ㅠ)

성분도 업그레이드 되었다는데 아직 이틀 써봐서 모르겠지만 똑같이 순한건 그대로 같아서 손 자주 갈 것 같아요!",2026-05-27
musinsa,,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),5.0,positive,"1+1 하기 잘한것 같아요
자극 1도 없이 피부에 촉촉하게 발려요
제가 여드름이 좀 있어서 사용할 수 있는 앰플이 별로 없는데 여기에 정착하려구요",
oliveyoung,skincare,[5월 올영픽][대용량] 제로이드 수딩 크림 80ml 기획 (+50ml),4.0,positive,바르고 건조하다는 느낌이 덜했어요 근데 또 기름지지도않음 !! 이거 수영템으로 써야겠어요,2025-03-05
oliveyoung,maskpack,[100만장 판매/단독기획] 프롬리에 EGF 피지팩 하이퍼 액티브 모공 피지 마스크 4+1 증정 기획세트,5.0,positive,"와 이거는 진짜… 다들 한 번쯤 꼭 써봤으면!!
프롬리에 선제품을 잘 쓰고 있어서 브랜드 자체에 믿음이 있었는데 마스크팩이 보이길래 궁금해서 바로 구매했어요

솔직히 처음엔 패키지 표지가 살짝 무서운(?) 느낌이라
조금 고민하긴 했는데, 지금 생각하면 괜히 고민한 듯ㅋㅋ
써보니까 진짜 만족

요즘 피지가 너무 많이 올라와서
거울 볼 때마다 괜히 스트레스였는데
이거 사용해보니까 생각했던 것보다 훨씬 효과가 좋더라구요
피지가 뽑힌 게 눈에 바로 보여서 괜히 더 시원한 느낌 들고 ㅋㅋ

사용 후에는 피부결도 정돈된 느낌이고
다음 날 화장했을 때 진짜 유지가 잘 됐음
들뜨는 부분 없이 밀착 잘 되고
피부가 탱글해 보이는 느낌이라 더 마음에 들었음!

개인적으로는 완전 만족해서 재구매 생각 중 🤍",2025-12-20
musinsa,,[세트] 다우트리스 바디미스트 3종 100ml(2개),5.0,positive,아직 크게 기대한 효과는 못봤지만 타 제품에 만족했기 때문에 지속적으로 사용해보려고 합니다,
musinsa,,레티놀 시카 흔적 앰플 30mL,5.0,positive,여드름성 피부라서 항상 흔적관리가 중요한사람인데 동생이 쓰는거 몇번 써보고 효과가 좋은거같아서 샀어요🩷 진짜 여드름 흔적 사라지는 게 보여요,
oliveyoung,suncare,[청담샵 화잘먹]그린핑거 포레스트 워터리 에센스 선크림 80ml,5.0,positive,"이건 썬크림이 아니라 수분크림이라고해도 될 정도에요! 
발림성이 너무 좋고 수분도 완전 많아서 바르면서도 기분이 좋아지는 느낌이에요 ^^♡
촉촉하고 백탁현상없고 밀리지도 않고 눈도 시리지않고 이거보다 좋은 썬크림은 없을거에요!
친구들 생일때마다 선물하려고 제 꺼 사면서 추가해서 사고있는 제품이에요♡

썬크림 유목민분들 이걸로 정착해보시는 건 어떠신가용?
이상 피부에 매우 관심이 많은 이의 리뷰였습니닷!
좋은제품 만들어주셔서 감사감사합니다!
좋은하루되셔요!",2024-02-29
oliveyoung,maskpack,[NEW/열감쿨링] 닥터지 레드 블레미쉬 순무 시카 아이싱 패드 60매 리필 기획 (+60매 리필),1.0,negative,짜증남요 이거쓰고 얼굴 빨갛게부어오르고 얼굴뒤집힘..하…….,2022-04-26
coupang,나이트크림,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 75ml, 1개",5.0,positive,"피지오겔 페이셜 크림은 와이프가 10년 넘게 꾸준히 쓰는 제품입니다. 저는 사실 잘 몰랐는데 다 떨어졌다고 해서 150ml짜리 2개 묶음으로 주문해줬어요. 

평소에 화장품은 이것저것 바꿔 쓰는 줄 알았는데, 이건 진짜 하나에 정착해서 몇 년째 계속 쓰더라고요.

피부가 예민하고 건조한 편인데 바르면 트러블도 안 나고 자극도 없어서 좋다고 해요. 겨울이나 환절기엔 꼭 이 크림이 필요하다고 하더라고요. 바르자마자 촉촉해지고 당김이 싹 사라지는 느낌이라며, 다른 건 못 쓰겠대요. 가끔 제 얼굴에 발라봐도 무겁지 않고 순해서 왜 그렇게 좋아하는지 알 것 같긴 합니다.

성분 순하고 자극 없는 보습제 찾는 게 쉽지 않잖아요. 기본에 충실한 크림 같아요. 향도 거의 없고, 질감도 부드럽고, 바르고 나면 피부에 잘 스며들어요. 겉도는 느낌 없이 쏙 흡수돼서 덧바르기에도 부담 없고요.

와이프 말로는 속건조 있는 사람이나 예민한 피부 가진 사람들한테 잘 맞는다고 해요. 다른 제품 쓰면 가끔 따갑거나 좁쌀 올라오는데 그런 게 없대요. 트러블 잘 나는 타입이라 크림 하나로 얼굴 전체에 바르고, 필요하면 목이랑 팔 같은 데도 쓴다고 해요.

하나 사두면 오래 쓰는 편이에요. 2개짜리 세트로 주문해서 당분간은 걱정 없을 듯합니다. 용기 디자인도 심플하고, 튜브형이라 위생적으로 사용하기에도 좋고요.

피부에 바르는 건 예민해서 아무 제품이나 못 쓰는 분들이 많은데, 와이프가 꾸준히 고집할 정도면 그만큼 신뢰할 만하다는 뜻 아닐까 싶어요. 솔직히 10년 동안 하나도 안 바꾸고 이거만 쓴다고 할 땐 조금 의아했는데, 지금은 이해가 됩니다.

피부 예민하거나 건성이라 보습제 고민 중이신 분들, 혹은 믿고 오래 쓸 수 있는 데일리 크림 찾으시는 분들께 추천드리고 싶어요. 

요란하지 않지만 묵직하게 좋은, 그런 느낌의 크림입니다.",2025-07-14
coupang,립틴트,"머지 더 퍼스트 벨벳 립 틴트, V11 상하이 레드, 1개",4.0,positive,"색상은 생각했던 것보다 더 예뻐서 만족스러워요.

다만, 지속력은 조금 약하네요. 
물론 사람 입술마다 조금씩 다르겠지만
저는 잘 지워져서 주기적으로 발라줘야했어요.
촉촉함보다는 매트한 쪽에 더 가까워서
바르기전에 한번씩 보습해주면 더 잘 발려요.

향은 과일 + 화장품이 섞인듯한 향인데
이건 호불호가 갈릴 것 같네요.
저는 향에 그리 민감하지 않아서 괜찮았어요.",2022-10-17
oliveyoung,suncare,[모공순삭] 오휘 3아워 블러링 선파우더+브러쉬 증정 기획 2종 (클리어/피치베이지),5.0,positive,좋아요!!! 밑에 거울까지 야무지게 달려있어서 굿굿. 근데 퍼프? 강은곳게 먼지 잘 붙음 ㅠ,2026-05-01
oliveyoung,cleansing,[순딩촉촉 우유멜팅] 비플레인 녹두 모공 클렌징 밀크 밤 100ml,4.0,positive,엄청나게 좋은진 모르겠구요 그냥 밤이던 오일이던 메이크업 지우려면 필뇨하니 쓰고있어요,2025-06-23
musinsa,,[무신사 단독] [2pack] 소나무 진정 시카 앰플 대용량 50ml (+동백 선세럼 7ml + 소나무 마스크 1매),5.0,positive,넘 좋아요 진정 수분 충전에 효과적이네요 추천합니당,
musinsa,,빠지는 모발 고민해결 두피강화 샴푸 400ml 2입 + 증정,5.0,positive,"확실히 머리가 덜 빠지고 그래서 머리 숫이 많아졌어요
탈모샴푸 몇년썼는데 그 중에 가장 좋아요",
musinsa,,에브리데이 선블록  SPF50+PA++++ 200ml,5.0,positive,자외선 차단도 잘 되는 것 같고 끈적거리지 않습니다,
oliveyoung,maskpack,[긴급진정] 라운드랩 소나무 진정 시카 마스크 10매,5.0,positive,팩이 진짜 순해요 사용하고 나면 진정이되고 보습에 좋은것같아요,2026-04-23
oliveyoung,maskpack,[초밀착 세럼팩] 메디힐 랩핑 세럼 마스크 1매 6종,4.0,positive,막 속건조나 보습에 그렇게 도움주는 그런 효과가 드라마틱하게 나타나진 않았어요,2026-05-16
musinsa,,마이 퍼퓸드 바디 로션 330mL (3종 택1),5.0,positive,늘 쓰던거라 매번 사고 있습니다 향도 마음에 들어요,
coupang,쿠션팩트,"한스킨 세미매트 블레미쉬 커버 컨실 쿠션파운데이션 본품 11g + 리필 11g, N21 크림, 1개",5.0,positive,"쿠션은 정말 무수히 많은걸 사용해 봤어요
파운데이션처럼 내피부 본연의 색상과 비슷하고 자연스럽게 커버되는 제품을 선호해요!

기존 일반 국내 쿠션들 21호 사용하고 있어요~
컬러감은 노란끼와 핑크빛 중간으로 한국사람 피부톤에 대체적으로 잘 맞을것 같아요~

첫 느낌은 촉촉하지만 바르고 나면 얼굴을 잘 잡아주는 느낌으로 탄탄하게 잘 발려서 바르기 쉽고 시간지나고 기름짐 현상 생기지 않아서 피부 이뻐보이네요
자연스러운 광으로 피부도 이뻐 보여요
밀착력 좋고 밀림현상 없고 건조하지 않아요!
퍼프도 세밀한부분 바르기 좋게 잘 만들어진것 같아요

피부는 요철이 있고 팩트나 선크림 바르면 얼굴 간지러운 현상 종종있는데요
답답함없이 얇게 발리는 발림성 좋아요
피부 톤업되면서 연한 피부 잡티케어 잘 되네요~

용기는 여닫기 편하고 깔끔하고 이뻐서 사용을 할때마다 기분좋네요~
향은 화장품향이 살짝 나고 거부감은 없어요
리필까지 있어서 만족스럽네요!
재구매의사 있는 제품이에요",2023-09-12
musinsa,,1025 독도 토너 500ml(+독도 클렌저 40ml + 워터겔 마스크 1매 증정),5.0,positive,유명한 독도토너. 사용전이긴 한데 대용량이라 부담없이 사용할 듯 합니다. 무신사 뷰티 쿠폰쓰면 엄청저렴하네요.,
musinsa,,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),5.0,positive,"속건조 잡기 좋습니다
겨울에 쓰려면 크림도 발라야하긴 해요 ㅠ",
